LINCS_ID	LINCS_name	TCGA_ID
2327	FMO2	ENSG00000094963
8372	HYAL3	ENSG00000186792
644	BLVRA	ENSG00000106605
5441	POLR2L	ENSG00000177700
2205	FCER1A	ENSG00000179639
10136	CELA3A	ENSG00000142789
5553	PRG2	ENSG00000186652
23658	LSM5	ENSG00000106355
84790	TUBA1C	ENSG00000167553
374291	NDUFS7	ENSG00000115286
6013	RLN1	ENSG00000107018
10478	SLC25A17	ENSG00000100372
515	ATP5F1	ENSG00000116459
5744	PTHLH	ENSG00000087494
10190	TXNDC9	ENSG00000115514
3838	KPNA2	ENSG00000182481
7321	UBE2D1	ENSG00000072401
5408	PNLIPRP2	ENSG00000266200
84296	GINS4	ENSG00000147536
5452	POU2F2	ENSG00000028277
80317	ZKSCAN3	ENSG00000189298
25974	MMACHC	ENSG00000132763
58495	OVOL2	ENSG00000125850
1639	DCTN1	ENSG00000204843
9112	MTA1	ENSG00000182979
1973	EIF4A1	ENSG00000161960
11219	TREX2	ENSG00000183479
10152	ABI2	ENSG00000138443
2533	FYB	ENSG00000082074
3107	HLA-C	ENSG00000204525
7375	USP4	ENSG00000114316
56101	PCDHGB5	ENSG00000276547
1305	COL13A1	ENSG00000197467
56142	PCDHA6	ENSG00000081842
8706	B3GALNT1	ENSG00000169255
23043	TNIK	ENSG00000154310
56143	PCDHA5	ENSG00000204965
1551	CYP3A7	ENSG00000160870
5818	PVRL1	ENSG00000110400
940	CD28	ENSG00000178562
51343	FZR1	ENSG00000105325
56139	PCDHA10	ENSG00000250120
56145	PCDHA3	ENSG00000255408
56107	PCDHGA9	ENSG00000261934
56106	PCDHGA10	ENSG00000253846
56114	PCDHGA1	ENSG00000204956
23544	SEZ6L	ENSG00000100095
2047	EPHB1	ENSG00000154928
6318	SERPINB4	ENSG00000206073
4640	MYO1A	ENSG00000166866
7852	CXCR4	ENSG00000121966
57573	ZNF471	ENSG00000196263
4627	MYH9	ENSG00000100345
1778	DYNC1H1	ENSG00000197102
220988	HNRNPA3	ENSG00000170144
23193	GANAB	ENSG00000089597
23204	ARL6IP1	ENSG00000170540
3309	HSPA5	ENSG00000044574
1975	EIF4B	ENSG00000063046
3688	ITGB1	ENSG00000150093
23215	PRRC2C	ENSG00000117523
23352	UBR4	ENSG00000127481
3843	IPO5	ENSG00000065150
3488	IGFBP5	ENSG00000115461
7879	RAB7A	ENSG00000075785
677	ZFP36L1	ENSG00000185650
10092	ARPC5	ENSG00000162704
1284	COL4A2	ENSG00000134871
114908	TMEM123	ENSG00000152558
3320	HSP90AA1	ENSG00000080824
6175	RPLP0	ENSG00000089157
3516	RBPJ	ENSG00000168214
84364	ARFGAP2	ENSG00000149182
57720	GPR107	ENSG00000148358
1282	COL4A1	ENSG00000187498
23214	XPO6	ENSG00000169180
79026	AHNAK	ENSG00000124942
7155	TOP2B	ENSG00000077097
6605	SMARCE1	ENSG00000073584
3113	HLA-DPA1	ENSG00000231389
65125	WNK1	ENSG00000060237
3021	H3F3B	ENSG00000132475
26099	SZRD1	ENSG00000055070
23190	UBXN4	ENSG00000144224
55573	CDV3	ENSG00000091527
7837	PXDN	ENSG00000130508
130074	FAM168B	ENSG00000152102
26156	RSL1D1	ENSG00000171490
4288	MKI67	ENSG00000148773
2314	FLII	ENSG00000177731
58517	RBM25	ENSG00000119707
53635	PTOV1	ENSG00000104960
23265	EXOC7	ENSG00000182473
5411	PNN	ENSG00000100941
9114	ATP6V0D1	ENSG00000159720
10618	TGOLN2	ENSG00000152291
5595	MAPK3	ENSG00000102882
26001	RNF167	ENSG00000108523
8565	YARS	ENSG00000134684
147179	WIPF2	ENSG00000171475
23042	PDXDC1	ENSG00000179889
23061	TBC1D9B	ENSG00000197226
23199	GSE1	ENSG00000131149
23350	U2SURP	ENSG00000163714
26133	TRPC4AP	ENSG00000100991
10079	ATP9A	ENSG00000054793
4150	MAZ	ENSG00000103495
9736	USP34	ENSG00000115464
715	C1R	ENSG00000159403
84726	PRRC2B	ENSG00000130723
9289	ADGRG1	ENSG00000205336
1457	CSNK2A1	ENSG00000101266
23353	SUN1	ENSG00000164828
4297	KMT2A	ENSG00000118058
7916	PRRC2A	ENSG00000204469
4637	MYL6	ENSG00000092841
113419	TEX261	ENSG00000144043
293	SLC25A6	ENSG00000169100
4000	LMNA	ENSG00000160789
26284	ERAL1	ENSG00000132591
23203	PMPCA	ENSG00000165688
2907	GRINA	ENSG00000178719
23089	PEG10	ENSG00000242265
57509	MTUS1	ENSG00000129422
388	RHOB	ENSG00000143878
84271	POLDIP3	ENSG00000100227
23633	KPNA6	ENSG00000025800
23197	FAF2	ENSG00000113194
23516	SLC39A14	ENSG00000104635
23673	STX12	ENSG00000117758
552889	ATXN7L3B	ENSG00000253719
90861	HN1L	ENSG00000206053
5987	TRIM27	ENSG00000204713
26123	TCTN3	ENSG00000119977
23433	RHOQ	ENSG00000119729
57178	ZMIZ1	ENSG00000108175
23468	CBX5	ENSG00000094916
5905	RANGAP1	ENSG00000100401
81614	NIPA2	ENSG00000140157
23187	PHLDB1	ENSG00000019144
493	ATP2B4	ENSG00000058668
23367	LARP1	ENSG00000155506
10985	GCN1	ENSG00000089154
23244	PDS5A	ENSG00000121892
3486	IGFBP3	ENSG00000146674
25777	SUN2	ENSG00000100242
23107	MRPS27	ENSG00000113048
23207	PLEKHM2	ENSG00000116786
5087	PBX1	ENSG00000185630
23167	EFR3A	ENSG00000132294
23126	POGZ	ENSG00000143442
6383	SDC2	ENSG00000169439
149603	RNF187	ENSG00000168159
23339	VPS39	ENSG00000166887
161	AP2A2	ENSG00000183020
11260	XPOT	ENSG00000184575
57498	KIDINS220	ENSG00000134313
92703	TMEM183A	ENSG00000163444
23039	XPO7	ENSG00000130227
6598	SMARCB1	ENSG00000099956
11328	FKBP9	ENSG00000122642
25957	PNISR	ENSG00000132424
1399	CRKL	ENSG00000099942
11163	NUDT4	ENSG00000173598
23118	TAB2	ENSG00000055208
4502	MT2A	ENSG00000125148
31	ACACA	ENSG00000278540
25839	COG4	ENSG00000103051
5270	SERPINE2	ENSG00000135919
6137	RPL13	ENSG00000167526
115207	KCTD12	ENSG00000178695
3572	IL6ST	ENSG00000134352
9777	TM9SF4	ENSG00000101337
114932	MRFAP1L1	ENSG00000178988
23141	ANKLE2	ENSG00000176915
10410	IFITM3	ENSG00000142089
25963	TMEM87A	ENSG00000103978
94239	H2AFV	ENSG00000105968
23389	MED13L	ENSG00000123066
26057	ANKRD17	ENSG00000132466
26173	INTS1	ENSG00000164880
4976	OPA1	ENSG00000198836
9581	PREPL	ENSG00000138078
2194	FASN	ENSG00000169710
23198	PSME4	ENSG00000068878
216	ALDH1A1	ENSG00000165092
57017	COQ9	ENSG00000088682
23014	FBXO21	ENSG00000135108
23360	FNBP4	ENSG00000109920
3872	KRT17	ENSG00000128422
171023	ASXL1	ENSG00000171456
7277	TUBA4A	ENSG00000127824
90411	MCFD2	ENSG00000180398
23165	NUP205	ENSG00000155561
5295	PIK3R1	ENSG00000145675
92140	MTDH	ENSG00000147649
667	DST	ENSG00000151914
27032	ATP2C1	ENSG00000017260
55568	GALNT10	ENSG00000164574
57326	PBXIP1	ENSG00000163346
26058	GIGYF2	ENSG00000204120
23063	WAPL	ENSG00000062650
8888	MCM3AP	ENSG00000160294
5594	MAPK1	ENSG00000100030
23175	LPIN1	ENSG00000134324
23192	ATG4B	ENSG00000168397
27346	TMEM97	ENSG00000109084
375790	AGRN	ENSG00000188157
23253	ANKRD12	ENSG00000101745
23512	SUZ12	ENSG00000178691
23048	FNBP1	ENSG00000187239
204851	HIPK1	ENSG00000163349
55970	GNG12	ENSG00000172380
6541	SLC7A1	ENSG00000139514
10213	PSMD14	ENSG00000115233
79572	ATP13A3	ENSG00000133657
8829	NRP1	ENSG00000099250
91754	NEK9	ENSG00000119638
200081	TXLNA	ENSG00000084652
23168	RTF1	ENSG00000137815
23122	CLASP2	ENSG00000163539
375056	MIA3	ENSG00000154305
23231	SEL1L3	ENSG00000091490
598	BCL2L1	ENSG00000171552
91782	CHMP7	ENSG00000147457
9905	SGSM2	ENSG00000141258
8879	SGPL1	ENSG00000166224
55187	VPS13D	ENSG00000048707
22998	LIMCH1	ENSG00000064042
22937	SCAP	ENSG00000114650
7027	TFDP1	ENSG00000198176
5934	RBL2	ENSG00000103479
25940	FAM98A	ENSG00000119812
2799	GNS	ENSG00000135677
2036	EPB41L1	ENSG00000088367
4642	MYO1D	ENSG00000176658
286451	YIPF6	ENSG00000181704
23213	SULF1	ENSG00000137573
64764	CREB3L2	ENSG00000182158
10608	MXD4	ENSG00000123933
23028	KDM1A	ENSG00000004487
23509	POFUT1	ENSG00000101346
23216	TBC1D1	ENSG00000065882
8893	EIF2B5	ENSG00000145191
23351	KHNYN	ENSG00000100441
25999	CLIP3	ENSG00000105270
23053	ZSWIM8	ENSG00000214655
271	AMPD2	ENSG00000116337
488	ATP2A2	ENSG00000174437
4430	MYO1B	ENSG00000128641
23036	ZNF292	ENSG00000188994
10116	FEM1B	ENSG00000169018
171017	ZNF384	ENSG00000126746
51029	DESI2	ENSG00000121644
4628	MYH10	ENSG00000133026
57634	EP400	ENSG00000183495
2618	GART	ENSG00000159131
23070	CMTR1	ENSG00000137200
535	ATP6V0A1	ENSG00000033627
6925	TCF4	ENSG00000196628
23358	USP24	ENSG00000162402
9659	PDE4DIP	ENSG00000178104
6305	SBF1	ENSG00000100241
23065	EMC1	ENSG00000127463
5962	RDX	ENSG00000137710
9686	VGLL4	ENSG00000144560
399665	FAM102A	ENSG00000167106
728642	CDK11A	ENSG00000008128
23091	ZC3H13	ENSG00000123200
89910	UBE3B	ENSG00000151148
55251	PCMTD2	ENSG00000203880
26092	TOR1AIP1	ENSG00000143337
221154	MICU2	ENSG00000165487
92856	IMP4	ENSG00000136718
1997	ELF1	ENSG00000120690
219654	ZCCHC24	ENSG00000165424
22984	PDCD11	ENSG00000148843
23392	KIAA0368	ENSG00000136813
2976	GTF3C2	ENSG00000115207
55544	RBM38	ENSG00000132819
80273	GRPEL1	ENSG00000109519
6187	RPS2	ENSG00000140988
51592	TRIM33	ENSG00000197323
1059	CENPB	ENSG00000125817
9807	IP6K1	ENSG00000176095
11017	SNRNP27	ENSG00000124380
9778	KIAA0232	ENSG00000170871
23218	NBEAL2	ENSG00000160796
253782	CERS6	ENSG00000172292
25948	KBTBD2	ENSG00000170852
23327	NEDD4L	ENSG00000049759
9728	SECISBP2L	ENSG00000138593
26128	KIF1BP	ENSG00000198954
91746	YTHDC1	ENSG00000083896
23277	CLUH	ENSG00000132361
200734	SPRED2	ENSG00000198369
171546	SPTSSA	ENSG00000165389
23522	KAT6B	ENSG00000156650
2335	FN1	ENSG00000115414
84193	SETD3	ENSG00000183576
23317	DNAJC13	ENSG00000138246
9043	SPAG9	ENSG00000008294
9645	MICAL2	ENSG00000133816
23080	AVL9	ENSG00000105778
23527	ACAP2	ENSG00000114331
23384	SPECC1L	ENSG00000100014
64795	RMND5A	ENSG00000153561
23131	GPATCH8	ENSG00000186566
1289	COL5A1	ENSG00000130635
29072	SETD2	ENSG00000181555
23371	TNS2	ENSG00000111077
84890	ADO	ENSG00000181915
1051	CEBPB	ENSG00000172216
22982	DIP2C	ENSG00000151240
23383	MAU2	ENSG00000129933
8301	PICALM	ENSG00000073921
23505	TMEM131	ENSG00000075568
64112	MOAP1	ENSG00000165943
439921	MXRA7	ENSG00000182534
23171	GPD1L	ENSG00000152642
10498	CARM1	ENSG00000142453
23032	USP33	ENSG00000077254
1654	DDX3X	ENSG00000215301
8455	ATRN	ENSG00000088812
23396	PIP5K1C	ENSG00000186111
7324	UBE2E1	ENSG00000170142
5151	PDE8A	ENSG00000073417
23111	SPG20	ENSG00000133104
27351	DESI1	ENSG00000100418
124801	LSM12	ENSG00000161654
140609	NEK7	ENSG00000151414
3934	LCN2	ENSG00000148346
7465	WEE1	ENSG00000166483
7572	ZNF24	ENSG00000172466
23200	ATP11B	ENSG00000058063
6139	RPL17	ENSG00000265681
23348	DOCK9	ENSG00000088387
9557	CHD1L	ENSG00000131778
997	CDC34	ENSG00000099804
80308	FLAD1	ENSG00000160688
55023	PHIP	ENSG00000146247
202	AIM1	ENSG00000164175
9326	ZNHIT3	ENSG00000273611
8019	BRD3	ENSG00000169925
285527	FRYL	ENSG00000075539
10486	CAP2	ENSG00000112186
3241	HPCAL1	ENSG00000115756
23248	RPRD2	ENSG00000163125
23513	SCRIB	ENSG00000180900
26036	ZNF451	ENSG00000112200
10252	SPRY1	ENSG00000164056
5575	PRKAR1B	ENSG00000188191
6653	SORL1	ENSG00000137642
23258	DENND5A	ENSG00000184014
23246	BOP1	ENSG00000261236
23052	ENDOD1	ENSG00000149218
57680	CHD8	ENSG00000100888
23012	STK38L	ENSG00000211455
91304	TMEM259	ENSG00000182087
23295	MGRN1	ENSG00000102858
23347	SMCHD1	ENSG00000101596
9716	AQR	ENSG00000021776
114882	OSBPL8	ENSG00000091039
22800	RRAS2	ENSG00000133818
23029	RBM34	ENSG00000188739
3512	JCHAIN	ENSG00000132465
27250	PDCD4	ENSG00000150593
9802	DAZAP2	ENSG00000183283
10042	HMGXB4	ENSG00000100281
26053	AUTS2	ENSG00000158321
23140	ZZEF1	ENSG00000074755
10240	MRPS31	ENSG00000102738
23001	WDFY3	ENSG00000163625
10000	AKT3	ENSG00000117020
5781	PTPN11	ENSG00000179295
23220	DTX4	ENSG00000110042
23186	RCOR1	ENSG00000089902
11118	BTN3A2	ENSG00000186470
84159	ARID5B	ENSG00000150347
80205	CHD9	ENSG00000177200
23060	ZNF609	ENSG00000180357
23306	NEMP1	ENSG00000166881
440026	TMEM41B	ENSG00000166471
1123	CHN1	ENSG00000128656
8677	STX10	ENSG00000104915
3183	HNRNPC	ENSG00000092199
23016	EXOSC7	ENSG00000075914
5586	PKN2	ENSG00000065243
11336	EXOC3	ENSG00000180104
8417	STX7	ENSG00000079950
23376	UFL1	ENSG00000014123
3842	TNPO1	ENSG00000083312
9444	QKI	ENSG00000112531
11059	WWP1	ENSG00000123124
201562	HACD2	ENSG00000206527
3097	HIVEP2	ENSG00000010818
93487	MAPK1IP1L	ENSG00000168175
23180	RFTN1	ENSG00000131378
6237	RRAS	ENSG00000126458
54505	DHX29	ENSG00000067248
9886	RHOBTB1	ENSG00000072422
8723	SNX4	ENSG00000114520
23301	EHBP1	ENSG00000115504
23174	ZCCHC14	ENSG00000140948
3557	IL1RN	ENSG00000136689
10184	LHFPL2	ENSG00000145685
23338	JADE2	ENSG00000043143
5817	PVR	ENSG00000073008
10382	TUBB4A	ENSG00000104833
25976	TIPARP	ENSG00000163659
57154	SMURF1	ENSG00000198742
6678	SPARC	ENSG00000113140
818	CAMK2G	ENSG00000148660
2006	ELN	ENSG00000049540
472	ATM	ENSG00000149311
23173	METAP1	ENSG00000164024
23177	CEP68	ENSG00000011523
4763	NF1	ENSG00000196712
26472	PPP1R14B	ENSG00000173457
23136	EPB41L3	ENSG00000082397
91289	LMF2	ENSG00000100258
7551	ZNF3	ENSG00000166526
26608	TBL2	ENSG00000106638
57460	PPM1H	ENSG00000111110
3987	LIMS1	ENSG00000169756
5291	PIK3CB	ENSG00000051382
55818	KDM3A	ENSG00000115548
23259	DDHD2	ENSG00000085788
23511	NUP188	ENSG00000095319
987	LRBA	ENSG00000198589
23195	MDN1	ENSG00000112159
5096	PCCB	ENSG00000114054
1408	CRY2	ENSG00000121671
6047	RNF4	ENSG00000063978
162427	FAM134C	ENSG00000141699
151011	SEPT10	ENSG00000186522
192683	SCAMP5	ENSG00000198794
83660	TLN2	ENSG00000171914
23299	BICD2	ENSG00000185963
23318	ZCCHC11	ENSG00000134744
57104	PNPLA2	ENSG00000177666
10156	RASA4	ENSG00000105808
339287	MSL1	ENSG00000188895
23279	NUP160	ENSG00000030066
157922	CAMSAP1	ENSG00000130559
4239	MFAP4	ENSG00000166482
113251	LARP4	ENSG00000161813
57553	MICAL3	ENSG00000243156
9842	PLEKHM1	ENSG00000225190
10914	PAPOLA	ENSG00000090060
23239	PHLPP1	ENSG00000081913
140890	SREK1	ENSG00000153914
23210	JMJD6	ENSG00000070495
390	RND3	ENSG00000115963
55000	TUG1	ENSG00000253352
5253	PHF2	ENSG00000197724
1741	DLG3	ENSG00000082458
23336	SYNM	ENSG00000182253
157567	ANKRD46	ENSG00000186106
55384	MEG3	ENSG00000214548
9711	RUBCN	ENSG00000145016
89927	C16orf45	ENSG00000166780
2760	GM2A	ENSG00000196743
84986	ARHGAP19	ENSG00000213390
4833	NME4	ENSG00000103202
30849	PIK3R4	ENSG00000196455
4128	MAOA	ENSG00000189221
27246	RNF115	ENSG00000265491
585	BBS4	ENSG00000140463
23294	ANKS1A	ENSG00000064999
57591	MKL1	ENSG00000196588
25898	RCHY1	ENSG00000163743
7334	UBE2N	ENSG00000177889
23332	CLASP1	ENSG00000074054
10336	PCGF3	ENSG00000185619
23041	MON2	ENSG00000061987
23304	UBR2	ENSG00000024048
6935	ZEB1	ENSG00000148516
23271	CAMSAP2	ENSG00000118200
92170	MTG1	ENSG00000148824
10562	OLFM4	ENSG00000102837
221061	FAM171A1	ENSG00000148468
20	ABCA2	ENSG00000107331
10472	ZBTB18	ENSG00000179456
23363	OBSL1	ENSG00000124006
6654	SOS1	ENSG00000115904
23241	PACS2	ENSG00000179364
84162	KIAA1109	ENSG00000138688
5930	RBBP6	ENSG00000122257
5439	POLR2J	ENSG00000005075
23152	CIC	ENSG00000079432
51574	LARP7	ENSG00000174720
23274	CLEC16A	ENSG00000038532
56252	YLPM1	ENSG00000119596
23310	NCAPD3	ENSG00000151503
127703	C1orf216	ENSG00000142686
23333	DPY19L1	ENSG00000173852
23500	DAAM2	ENSG00000146122
23325	KIAA1033	ENSG00000136051
23102	TBC1D2B	ENSG00000167202
57037	ANKMY2	ENSG00000106524
10228	STX6	ENSG00000135823
11113	CIT	ENSG00000122966
4665	NAB2	ENSG00000166886
26130	GAPVD1	ENSG00000165219
158471	PRUNE2	ENSG00000106772
6272	SORT1	ENSG00000134243
84901	NFATC2IP	ENSG00000176953
6509	SLC1A4	ENSG00000115902
256987	SERINC5	ENSG00000164300
83700	JAM3	ENSG00000166086
23382	AHCYL2	ENSG00000158467
10973	ASCC3	ENSG00000112249
875	CBS	ENSG00000160200
51665	ASB1	ENSG00000065802
23312	DMXL2	ENSG00000104093
57493	HEG1	ENSG00000173706
26030	PLEKHG3	ENSG00000126822
8939	FUBP3	ENSG00000107164
22976	PAXIP1	ENSG00000157212
5305	PIP4K2A	ENSG00000150867
1955	MEGF9	ENSG00000106780
9793	CKAP5	ENSG00000175216
91137	SLC25A46	ENSG00000164209
10714	POLD3	ENSG00000077514
23172	FAM175B	ENSG00000165660
23268	DNMBP	ENSG00000107554
8495	PPFIBP2	ENSG00000166387
4684	NCAM1	ENSG00000149294
23034	SAMD4A	ENSG00000020577
23076	RRP1B	ENSG00000160208
84909	C9orf3	ENSG00000148120
8312	AXIN1	ENSG00000103126
4038	LRP4	ENSG00000134569
23142	DCUN1D4	ENSG00000109184
23151	GRAMD4	ENSG00000075240
124222	PAQR4	ENSG00000162073
4493	MT1E	ENSG00000169715
84243	ZDHHC18	ENSG00000204160
84975	MFSD5	ENSG00000182544
8760	CDS2	ENSG00000101290
7373	COL14A1	ENSG00000187955
203069	R3HCC1	ENSG00000104679
10499	NCOA2	ENSG00000140396
6655	SOS2	ENSG00000100485
8550	MAPKAPK5	ENSG00000089022
9477	MED20	ENSG00000124641
23526	HMHA1	ENSG00000180448
25966	C2CD2	ENSG00000157617
23335	WDR7	ENSG00000091157
51588	PIAS4	ENSG00000105229
23276	KLHL18	ENSG00000114648
10199	MPHOSPH10	ENSG00000124383
26112	CCDC69	ENSG00000198624
10484	SEC23A	ENSG00000100934
23405	DICER1	ENSG00000100697
124565	SLC38A10	ENSG00000157637
90480	GADD45GIP1	ENSG00000179271
8427	ZNF282	ENSG00000170265
26009	ZZZ3	ENSG00000036549
6832	SUPV3L1	ENSG00000156502
23517	SKIV2L2	ENSG00000039123
9675	TTI1	ENSG00000101407
23097	CDK19	ENSG00000155111
10802	SEC24A	ENSG00000113615
57470	LRRC47	ENSG00000130764
23283	CSTF2T	ENSG00000177613
57476	GRAMD1B	ENSG00000023171
7779	SLC30A1	ENSG00000170385
23341	DNAJC16	ENSG00000116138
116372	LYPD1	ENSG00000150551
57215	THAP11	ENSG00000168286
6196	RPS6KA2	ENSG00000071242
23492	CBX7	ENSG00000100307
23024	PDZRN3	ENSG00000121440
23133	PHF8	ENSG00000172943
167227	DCP2	ENSG00000172795
5978	REST	ENSG00000084093
56950	SMYD2	ENSG00000143499
221749	PXDC1	ENSG00000168994
126353	MISP	ENSG00000099812
23137	SMC5	ENSG00000198887
23270	TSPYL4	ENSG00000187189
6942	TCF20	ENSG00000100207
137886	UBXN2B	ENSG00000215114
83989	FAM172A	ENSG00000113391
57214	CEMIP	ENSG00000103888
9847	C2CD5	ENSG00000111731
23269	MGA	ENSG00000174197
23078	VWA8	ENSG00000102763
23315	SLC9A8	ENSG00000197818
23125	CAMTA2	ENSG00000108509
23397	NCAPH	ENSG00000121152
221395	ADGRF5	ENSG00000069122
8798	DYRK4	ENSG00000010219
5438	POLR2I	ENSG00000105258
23158	TBC1D9	ENSG00000109436
92249	LINC01278	ENSG00000235437
79158	GNPTAB	ENSG00000111670
541578	CXorf40B	ENSG00000197021
23119	HIC2	ENSG00000169635
5986	RFNG	ENSG00000169733
22934	RPIA	ENSG00000153574
22898	DENND3	ENSG00000105339
57007	ACKR3	ENSG00000144476
23507	LRRC8B	ENSG00000197147
9747	TCAF1	ENSG00000198420
23390	ZDHHC17	ENSG00000186908
3265	HRAS	ENSG00000174775
1386	ATF2	ENSG00000115966
259230	SGMS1	ENSG00000198964
8867	SYNJ1	ENSG00000159082
113146	AHNAK2	ENSG00000185567
138151	NACC2	ENSG00000148411
9875	URB1	ENSG00000142207
11011	TLK2	ENSG00000146872
23515	MORC3	ENSG00000159256
23452	ANGPTL2	ENSG00000136859
23514	SPIDR	ENSG00000164808
23189	KANK1	ENSG00000107104
55215	FANCI	ENSG00000140525
4591	TRIM37	ENSG00000108395
112464	PRKCDBP	ENSG00000170955
7167	TPI1	ENSG00000111669
4734	NEDD4	ENSG00000069869
9479	MAPK8IP1	ENSG00000121653
56987	BBX	ENSG00000114439
171586	ABHD3	ENSG00000158201
57798	GATAD1	ENSG00000157259
26953	RANBP6	ENSG00000137040
9527	GOSR1	ENSG00000108587
7402	UTRN	ENSG00000152818
7110	TMF1	ENSG00000144747
55623	THUMPD1	ENSG00000066654
6738	TROVE2	ENSG00000116747
4798	NFRKB	ENSG00000170322
5362	PLXNA2	ENSG00000076356
84942	WDR73	ENSG00000177082
4781	NFIB	ENSG00000147862
23387	SIK3	ENSG00000160584
23243	ANKRD28	ENSG00000206560
489	ATP2A3	ENSG00000074370
6780	STAU1	ENSG00000124214
127544	RNF19B	ENSG00000116514
23370	ARHGEF18	ENSG00000104880
23467	NPTXR	ENSG00000221890
513	ATP5D	ENSG00000099624
9862	MED24	ENSG00000008838
6093	ROCK1	ENSG00000067900
23031	MAST3	ENSG00000099308
6418	SET	ENSG00000119335
253959	RALGAPA1	ENSG00000174373
23242	COBL	ENSG00000106078
56829	ZC3HAV1	ENSG00000105939
5576	PRKAR2A	ENSG00000114302
961	CD47	ENSG00000196776
23150	FRMD4B	ENSG00000114541
91647	ATPAF2	ENSG00000171953
90993	CREB3L1	ENSG00000157613
1117	CHI3L2	ENSG00000064886
123803	NTAN1	ENSG00000157045
196441	ZFC3H1	ENSG00000133858
9853	RUSC2	ENSG00000198853
5286	PIK3C2A	ENSG00000011405
1805	DPT	ENSG00000143196
50626	CYHR1	ENSG00000187954
23503	ZFYVE26	ENSG00000072121
169611	OLFML2A	ENSG00000185585
80271	ITPKC	ENSG00000086544
64848	YTHDC2	ENSG00000047188
90121	TSR2	ENSG00000158526
9278	ZBTB22	ENSG00000236104
11046	SLC35D2	ENSG00000130958
23286	WWC1	ENSG00000113645
23234	DNAJC9	ENSG00000213551
6874	TAF4	ENSG00000130699
23373	CRTC1	ENSG00000105662
5578	PRKCA	ENSG00000154229
57211	ADGRG6	ENSG00000112414
9911	TMCC2	ENSG00000133069
27000	DNAJC2	ENSG00000105821
23357	ANGEL1	ENSG00000013523
10096	ACTR3	ENSG00000115091
90627	STARD13	ENSG00000133121
115939	TSR3	ENSG00000007520
10396	ATP8A1	ENSG00000124406
815	CAMK2A	ENSG00000070808
1287	COL4A5	ENSG00000188153
200576	PIKFYVE	ENSG00000115020
29015	SLC43A3	ENSG00000134802
115201	ATG4A	ENSG00000101844
4752	NEK3	ENSG00000136098
23074	UHRF1BP1L	ENSG00000111647
206358	SLC36A1	ENSG00000123643
85453	TSPYL5	ENSG00000180543
4238	MFAP3	ENSG00000037749
25888	ZNF473	ENSG00000142528
25903	OLFML2B	ENSG00000162745
112950	MED8	ENSG00000159479
7337	UBE3A	ENSG00000114062
10439	OLFM1	ENSG00000130558
27349	MCAT	ENSG00000100294
10950	BTG3	ENSG00000154640
7074	TIAM1	ENSG00000156299
5771	PTPN2	ENSG00000175354
10865	ARID5A	ENSG00000196843
6591	SNAI2	ENSG00000019549
26039	SS18L1	ENSG00000184402
5681	PSKH1	ENSG00000159792
54103	GSAP	ENSG00000186088
257407	C2orf72	ENSG00000204128
144699	FBXL14	ENSG00000171823
23135	KDM6B	ENSG00000132510
3206	HOXA10	ENSG00000253293
989	SEPT7	ENSG00000122545
23067	SETD1B	ENSG00000139718
23302	WSCD1	ENSG00000179314
22990	PCNX1	ENSG00000100731
1794	DOCK2	ENSG00000134516
653784	MZT2A	ENSG00000173272
6670	SP3	ENSG00000172845
9037	SEMA5A	ENSG00000112902
2882	GPX7	ENSG00000116157
10893	MMP24	ENSG00000125966
23508	TTC9	ENSG00000133985
6628	SNRPB	ENSG00000125835
23162	MAPK8IP3	ENSG00000138834
9125	RQCD1	ENSG00000144580
9570	GOSR2	ENSG00000108433
4337	MOCS1	ENSG00000124615
205564	SENP5	ENSG00000119231
23247	KIAA0556	ENSG00000047578
2512	FTL	ENSG00000087086
84864	MINA	ENSG00000170854
91949	COG7	ENSG00000168434
148022	TICAM1	ENSG00000127666
90326	THAP3	ENSG00000041988
6091	ROBO1	ENSG00000169855
201229	LYRM9	ENSG00000232859
23361	ZNF629	ENSG00000102870
460	ASTN1	ENSG00000152092
91	ACVR1B	ENSG00000135503
26005	C2CD3	ENSG00000168014
6855	SYP	ENSG00000102003
7138	TNNT1	ENSG00000105048
9739	SETD1A	ENSG00000099381
10302	SNAPC5	ENSG00000174446
23113	CUL9	ENSG00000112659
23132	RAD54L2	ENSG00000164080
23506	GLTSCR1L	ENSG00000112624
10629	TAF6L	ENSG00000162227
23252	OTUD3	ENSG00000169914
108	ADCY2	ENSG00000078295
92482	BBIP1	ENSG00000214413
23235	SIK2	ENSG00000170145
23236	PLCB1	ENSG00000182621
5495	PPM1B	ENSG00000138032
8622	PDE8B	ENSG00000113231
30850	CDR2L	ENSG00000109089
1762	DMWD	ENSG00000185800
55958	KLHL9	ENSG00000198642
57613	FAM234B	ENSG00000084444
400506	KNOP1	ENSG00000103550
57205	ATP10D	ENSG00000145246
10464	PIBF1	ENSG00000083535
10154	PLXNC1	ENSG00000136040
283638	CEP170B	ENSG00000099814
157680	VPS13B	ENSG00000132549
113178	SCAMP4	ENSG00000227500
107	ADCY1	ENSG00000164742
79987	SVEP1	ENSG00000165124
23194	FBXL7	ENSG00000183580
9644	SH3PXD2A	ENSG00000107957
23112	TNRC6B	ENSG00000100354
115123	MARCH3	ENSG00000173926
7035	TFPI	ENSG00000003436
2296	FOXC1	ENSG00000054598
9881	TRANK1	ENSG00000168016
